merchant_id,business_name,owner_name,category,city,city_tier,tenure_months,active_days_per_month,daily_tx_count,avg_ticket_size,ticket_size_variance,monthly_upi_volume,repeat_customer_ratio,cashflow_volatility_cv,uses_audio_soundbox,failed_dispute_rate,weekend_stability_ratio,prior_svanidhi_tier,on_time_repayment_ratio,prob_default,default_label,setu_score,risk_category,recommended_tranche
MERCH_0727,Laxmi Fresh Vegetables,Laxmi Singh,vegetable_vendor,Varanasi,3,6,23,18,195.63,95.34,80990,0.258,0.358,1,0.1,0.8,0,1.0,0.0266,0,890,Near-Prime,20000
MERCH_0728,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Jaipur,2,66,21,136,52.78,28.5,150739,0.701,0.316,1,0.74,0.89,1,0.84,0.0005,0,890,Prime,50000
MERCH_0729,Shakti Pushp Bhandar,Shakti Kumar,flower_vendor,Patna,2,4,23,49,102.94,19.43,116013,0.709,0.219,1,0.53,0.81,0,1.0,0.0027,0,890,Near-Prime,20000
MERCH_0730,Mukesh Chai & Snacks,Mukesh Kumar,chai_stall,Ahmedabad,2,2,27,89,21.45,9.11,51544,0.437,0.29,1,1.5,1.22,0,1.0,0.0613,0,875,Near-Prime,20000
MERCH_0731,Anand Fast Food & Chaat,Anand Singh,street_food,Mumbai,1,44,27,78,70.45,29.88,148367,0.71,0.276,1,0.31,1.02,0,1.0,0.0004,0,890,Prime,50000
MERCH_0732,Suresh City Transport,Suresh Singh,auto_rickshaw,Ahmedabad,2,17,25,35,90.48,34.74,79170,0.717,0.33,1,0.71,0.94,2,0.94,0.0113,0,890,Prime,50000
MERCH_0733,Radha Fresh Vegetables,Radha Kumar,vegetable_vendor,Patna,2,6,24,47,131.56,35.67,148399,0.397,0.302,1,3.1,1.42,0,1.0,0.016,0,884,Near-Prime,20000
MERCH_0734,Santosh Fresh Vegetables,Santosh Kumar,vegetable_vendor,Patna,2,7,27,36,212.93,122.96,206967,0.499,0.097,1,0.56,0.99,0,1.0,0.0001,0,888,Near-Prime,20000
MERCH_0735,Gupta Ji Chai & Snacks,Gupta Ji Kumar,chai_stall,Jaipur,2,25,29,96,18.67,10.75,51977,0.537,0.171,1,1.49,1.07,2,0.81,0.0207,0,885,Prime,50000
MERCH_0736,Pravin City Transport,Pravin Singh,auto_rickshaw,Varanasi,3,5,26,41,38.16,20.17,40678,0.372,0.341,1,2.43,1.31,0,1.0,0.1176,0,839,Near-Prime,20000
MERCH_0737,Aggarwal Fast Food & Chaat,Aggarwal Singh,street_food,Jaipur,2,15,27,82,43.04,27.49,95290,0.534,0.083,1,0.13,1.42,0,1.0,0.0035,0,890,Prime,50000
MERCH_0738,Irfan City Transport,Irfan Singh,auto_rickshaw,Lucknow,2,3,24,29,66.1,35.17,46005,0.623,0.296,1,0.79,1.15,0,1.0,0.033,0,890,Near-Prime,20000
MERCH_0739,Deepak City Transport,Deepak Kumar,auto_rickshaw,Delhi NCR,1,17,18,45,51.86,29.8,42006,0.599,0.266,1,1.09,1.21,2,0.87,0.0721,0,849,Prime,50000
MERCH_0740,Shakti Pushp Bhandar,Shakti Singh,flower_vendor,Jaipur,2,25,23,35,25.09,6.1,20197,0.702,0.489,1,1.24,1.28,0,1.0,0.0948,0,851,Prime,50000
MERCH_0741,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Varanasi,3,7,30,53,32.52,20.96,51706,0.341,0.232,1,0.26,0.83,0,1.0,0.0205,0,890,Near-Prime,20000
MERCH_0742,Bombay Fast Food & Chaat,Bombay Kumar,street_food,Patna,2,25,21,53,98.71,56.87,109864,0.621,0.579,1,0.05,0.76,0,1.0,0.0052,0,890,Prime,50000
MERCH_0743,Kisaan Provision & Kirana,Kisaan Singh,kirana_store,Patna,2,2,23,26,139.72,68.0,83552,0.602,0.234,1,0.38,1.19,0,1.0,0.005,0,890,Near-Prime,20000
MERCH_0744,Kisaan Provision & Kirana,Kisaan Kumar,kirana_store,Ahmedabad,2,7,26,72,249.85,131.57,467719,0.188,0.47,1,0.05,1.17,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0745,Pooja Pushp Bhandar,Pooja Singh,flower_vendor,Patna,2,11,23,32,52.55,18.75,38676,0.557,0.447,1,0.57,1.05,0,1.0,0.0371,0,882,Near-Prime,20000
MERCH_0746,Om Sai Provision & Kirana,Om Sai Kumar,kirana_store,Indore,2,51,26,29,302.45,113.37,228047,0.459,0.443,1,0.11,1.28,0,1.0,0.0001,0,890,Prime,50000
MERCH_0747,Shree Ram Chai & Snacks,Shree Ram Kumar,chai_stall,Lucknow,2,1,17,115,44.28,17.91,86567,0.85,0.254,1,0.06,0.89,0,1.0,0.0056,0,890,Near-Prime,20000
MERCH_0748,Gayatri Pushp Bhandar,Gayatri Kumar,flower_vendor,Varanasi,3,11,24,59,39.16,16.65,55450,0.508,0.328,1,0.19,1.08,0,1.0,0.0205,0,890,Near-Prime,20000
MERCH_0749,Ramesh Chai & Snacks,Ramesh Singh,chai_stall,Indore,2,86,27,123,45.89,24.69,152400,0.707,0.482,1,1.39,1.44,2,0.95,0.0005,0,890,Prime,50000
MERCH_0750,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Mumbai,1,8,24,50,34.54,21.14,41448,0.585,0.367,1,0.4,1.27,0,1.0,0.0771,0,854,Near-Prime,20000
MERCH_0751,Vikram City Transport,Vikram Kumar,auto_rickshaw,Ahmedabad,2,8,28,39,64.82,16.66,70783,0.431,0.264,1,0.05,1.05,0,1.0,0.0106,0,890,Near-Prime,20000
MERCH_0752,Kamla Pushp Bhandar,Kamla Singh,flower_vendor,Patna,2,9,24,44,60.7,24.01,64099,0.575,0.224,1,0.71,0.99,0,1.0,0.0219,0,878,Near-Prime,20000
MERCH_0753,Bombay Fast Food & Chaat,Bombay Singh,street_food,Varanasi,3,5,25,80,90.24,21.31,180480,0.476,0.456,1,0.19,1.04,0,1.0,0.0006,0,890,Near-Prime,20000
MERCH_0754,Kisaan Provision & Kirana,Kisaan Singh,kirana_store,Mumbai,1,3,26,67,244.0,61.12,425048,0.477,0.349,1,0.17,1.18,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0755,Radha Fresh Vegetables,Radha Singh,vegetable_vendor,Lucknow,2,2,26,61,69.23,37.84,109798,0.762,0.27,1,1.34,0.86,0,1.0,0.0126,0,890,Near-Prime,20000
MERCH_0756,Irfan City Transport,Irfan Kumar,auto_rickshaw,Indore,2,28,28,39,46.93,19.64,51247,0.333,0.398,1,0.5,1.29,0,1.0,0.0469,0,880,Prime,50000
MERCH_0757,Anand Fast Food & Chaat,Anand Singh,street_food,Ahmedabad,2,1,19,60,102.97,58.21,117385,0.53,0.123,1,0.27,1.39,0,1.0,0.0018,0,890,Near-Prime,20000
MERCH_0758,Chaat Chatori Fast Food & Chaat,Chaat Chatori Kumar,street_food,Jaipur,2,25,25,71,130.72,40.06,232028,0.546,0.284,1,2.55,0.93,0,1.0,0.0005,0,890,Prime,50000
MERCH_0759,Pooja Pushp Bhandar,Pooja Kumar,flower_vendor,Ahmedabad,2,20,25,53,52.71,17.4,69840,0.579,0.175,1,1.09,1.12,0,1.0,0.0058,0,890,Prime,50000
MERCH_0760,Balaji Provision & Kirana,Balaji Singh,kirana_store,Delhi NCR,1,119,22,61,253.73,161.38,340505,0.743,0.314,1,0.13,1.08,1,0.9,0.0,0,890,Prime,50000
MERCH_0761,Irfan City Transport,Irfan Singh,auto_rickshaw,Lucknow,2,5,18,37,64.42,20.35,42903,0.56,0.259,1,1.96,0.91,0,1.0,0.1007,0,839,Near-Prime,20000
MERCH_0762,Radha Fresh Vegetables,Radha Kumar,vegetable_vendor,Patna,2,21,25,71,103.44,55.95,183606,0.54,0.117,1,0.15,1.28,0,1.0,0.0001,0,890,Prime,50000
MERCH_0763,Sunita Fresh Vegetables,Sunita Singh,vegetable_vendor,Delhi NCR,1,83,22,95,88.01,19.22,183940,0.288,0.416,1,0.28,0.98,0,1.0,0.0001,0,890,Prime,50000
MERCH_0764,Ganesh Provision & Kirana,Ganesh Kumar,kirana_store,Ahmedabad,2,4,30,36,161.02,31.26,173901,0.576,0.221,1,0.4,0.79,0,1.0,0.0006,0,890,Near-Prime,20000
MERCH_0765,Deepak City Transport,Deepak Singh,auto_rickshaw,Lucknow,2,4,27,38,50.79,11.03,52110,0.241,0.35,1,1.31,0.76,0,1.0,0.1035,0,849,Near-Prime,20000
MERCH_0766,Deepak City Transport,Deepak Singh,auto_rickshaw,Indore,2,8,20,30,90.31,58.23,54186,0.771,0.358,1,0.44,1.17,0,1.0,0.0238,0,890,Near-Prime,20000
MERCH_0767,Anand Fast Food & Chaat,Anand Kumar,street_food,Jaipur,2,1,26,100,82.14,36.62,213564,0.652,0.258,1,0.05,0.97,0,1.0,0.0002,0,890,Near-Prime,20000
MERCH_0768,Bombay Fast Food & Chaat,Bombay Kumar,street_food,Indore,2,19,20,58,127.19,24.75,147540,0.683,0.267,1,0.74,1.23,1,0.86,0.0023,0,890,Prime,50000
MERCH_0769,Anand Fast Food & Chaat,Anand Kumar,street_food,Jaipur,2,6,29,113,197.37,92.51,646781,0.433,0.372,1,0.91,1.38,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0770,Balaji Provision & Kirana,Balaji Singh,kirana_store,Ahmedabad,2,23,22,59,169.49,36.46,219998,0.209,0.22,1,1.3,1.39,1,0.91,0.0005,0,890,Prime,50000
MERCH_0771,Chaat Chatori Fast Food & Chaat,Chaat Chatori Singh,street_food,Patna,2,4,27,79,53.99,19.59,115160,0.533,0.08,1,0.26,1.08,0,1.0,0.0007,0,890,Near-Prime,20000
MERCH_0772,Laxmi Fresh Vegetables,Laxmi Kumar,vegetable_vendor,Indore,2,30,22,104,79.33,47.42,181507,0.615,0.367,1,1.06,1.35,2,0.89,0.0005,0,890,Prime,50000
MERCH_0773,Gayatri Pushp Bhandar,Gayatri Kumar,flower_vendor,Ahmedabad,2,7,25,58,48.59,7.99,70455,0.544,0.357,1,1.02,1.32,0,1.0,0.0471,0,864,Near-Prime,20000
MERCH_0774,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Mumbai,1,9,22,124,121.57,78.53,331642,0.745,0.383,1,0.4,0.88,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0775,Suresh City Transport,Suresh Kumar,auto_rickshaw,Jaipur,2,6,17,30,88.56,13.63,45165,0.565,0.421,1,0.88,1.21,0,1.0,0.0382,0,881,Near-Prime,20000
MERCH_0776,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Lucknow,2,32,22,70,54.8,11.04,84392,0.481,0.44,1,1.09,0.92,1,0.9,0.0329,0,874,Prime,50000
MERCH_0777,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Lucknow,2,13,25,106,43.16,15.69,114373,0.43,0.528,1,1.02,1.18,0,1.0,0.0143,0,890,Prime,50000
MERCH_0778,Kisaan Provision & Kirana,Kisaan Singh,kirana_store,Varanasi,3,49,23,46,140.0,39.12,148120,0.548,0.381,1,0.49,0.98,0,1.0,0.0006,0,890,Prime,50000
MERCH_0779,Hari Om Fresh Vegetables,Hari Om Singh,vegetable_vendor,Delhi NCR,1,3,26,60,79.41,16.39,123879,0.475,0.44,1,0.66,0.81,0,1.0,0.0081,0,890,Near-Prime,20000
MERCH_0780,Hari Om Fresh Vegetables,Hari Om Singh,vegetable_vendor,Patna,2,30,25,63,196.6,59.58,309645,0.669,0.293,1,0.21,1.16,0,1.0,0.0,0,890,Prime,50000
MERCH_0781,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Patna,2,46,28,57,42.85,10.42,68388,0.842,0.294,1,0.15,1.01,1,0.86,0.0026,0,890,Prime,50000
MERCH_0782,Ganesh Provision & Kirana,Ganesh Singh,kirana_store,Mumbai,1,2,20,50,461.92,210.93,461920,0.407,0.204,1,1.01,1.18,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0783,Shakti Pushp Bhandar,Shakti Kumar,flower_vendor,Ahmedabad,2,3,22,15,30.41,18.62,10035,0.294,0.295,0,0.12,0.93,0,1.0,0.3759,1,702,Near-Prime,20000
MERCH_0784,Vikram City Transport,Vikram Kumar,auto_rickshaw,Mumbai,1,1,25,43,74.3,24.49,79872,0.547,0.388,1,1.39,1.09,0,1.0,0.0301,0,880,Near-Prime,20000
MERCH_0785,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Patna,2,20,30,36,37.14,6.55,40111,0.619,0.399,1,0.53,1.17,0,1.0,0.0376,0,890,Prime,50000
MERCH_0786,Chaat Chatori Fast Food & Chaat,Chaat Chatori Singh,street_food,Mumbai,1,6,18,102,84.07,53.02,154352,0.85,0.359,1,2.17,0.89,0,1.0,0.0023,0,885,Near-Prime,20000
MERCH_0787,Raju City Transport,Raju Singh,auto_rickshaw,Jaipur,2,26,24,31,57.57,13.63,42832,0.758,0.236,1,2.01,1.03,0,1.0,0.0255,0,876,Prime,50000
MERCH_0788,Apna Provision & Kirana,Apna Singh,kirana_store,Mumbai,1,34,21,47,542.77,122.02,535713,0.376,0.324,1,0.2,1.04,1,0.99,0.0,0,886,Prime,50000
MERCH_0789,Dosa Corner Fast Food & Chaat,Dosa Corner Singh,street_food,Lucknow,2,28,22,125,69.17,43.57,190217,0.345,0.08,1,0.33,0.88,2,0.85,0.0002,0,890,Prime,50000
MERCH_0790,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Varanasi,3,57,24,66,32.79,15.84,51939,0.339,0.244,1,0.1,0.81,0,1.0,0.0254,0,890,Prime,50000
MERCH_0791,Sunita Fresh Vegetables,Sunita Kumar,vegetable_vendor,Ahmedabad,2,7,25,66,155.22,63.46,256113,0.71,0.344,1,0.54,1.36,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0792,Suresh City Transport,Suresh Singh,auto_rickshaw,Jaipur,2,1,27,48,137.92,76.76,178744,0.584,0.32,1,0.39,1.18,0,1.0,0.001,0,890,Near-Prime,20000
MERCH_0793,Shakti Pushp Bhandar,Shakti Singh,flower_vendor,Jaipur,2,1,29,44,43.29,26.83,55238,0.511,0.08,1,0.8,1.31,0,1.0,0.0266,0,890,Near-Prime,20000
MERCH_0794,Irfan City Transport,Irfan Singh,auto_rickshaw,Lucknow,2,13,24,45,39.04,19.87,42163,0.475,0.435,1,0.05,1.28,2,0.76,0.0294,0,883,Prime,50000
MERCH_0795,Mishra Chai & Snacks,Mishra Kumar,chai_stall,Indore,2,38,24,74,40.23,11.91,71448,0.734,0.411,1,0.05,0.77,1,0.78,0.0155,0,887,Prime,50000
MERCH_0796,Kamla Pushp Bhandar,Kamla Singh,flower_vendor,Mumbai,1,17,22,56,26.3,16.12,32401,0.368,0.383,1,0.16,1.11,1,0.86,0.0944,0,853,Prime,50000
MERCH_0797,Chaat Chatori Fast Food & Chaat,Chaat Chatori Singh,street_food,Varanasi,3,52,24,63,65.28,13.39,98703,0.56,0.364,1,0.37,0.78,1,0.8,0.0031,0,885,Prime,50000
MERCH_0798,Sunita Fresh Vegetables,Sunita Kumar,vegetable_vendor,Lucknow,2,15,23,85,163.09,39.23,318840,0.537,0.361,1,0.7,1.36,0,1.0,0.0,0,890,Prime,50000
MERCH_0799,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Indore,2,55,27,72,40.19,11.15,78129,0.681,0.098,1,0.05,1.22,0,1.0,0.0004,0,890,Prime,50000
MERCH_0800,Sunita Fresh Vegetables,Sunita Singh,vegetable_vendor,Mumbai,1,18,30,76,196.53,92.48,448088,0.85,0.322,1,2.1,1.04,1,0.93,0.0,0,890,Prime,50000
MERCH_0801,Shakti Pushp Bhandar,Shakti Singh,flower_vendor,Delhi NCR,1,5,28,44,34.96,22.27,43070,0.293,0.499,1,1.97,1.22,0,1.0,0.2747,0,747,Near-Prime,20000
MERCH_0802,Anand Fast Food & Chaat,Anand Kumar,street_food,Delhi NCR,1,3,23,109,92.24,42.68,231245,0.497,0.227,1,0.53,1.24,0,1.0,0.0001,0,887,Near-Prime,20000
MERCH_0803,Aggarwal Fast Food & Chaat,Aggarwal Singh,street_food,Mumbai,1,4,19,91,59.13,12.01,102235,0.541,0.271,1,0.18,0.96,0,1.0,0.0083,0,890,Near-Prime,20000
MERCH_0804,Ram Prasad Fresh Vegetables,Ram Prasad Kumar,vegetable_vendor,Indore,2,22,22,41,224.74,135.86,202715,0.819,0.403,1,0.32,1.13,1,0.97,0.0001,0,890,Prime,50000
MERCH_0805,Pooja Pushp Bhandar,Pooja Singh,flower_vendor,Indore,2,1,25,48,30.42,15.26,36504,0.796,0.532,1,4.25,1.41,0,1.0,0.3089,0,737,Near-Prime,20000
MERCH_0806,Balaji Provision & Kirana,Balaji Kumar,kirana_store,Indore,2,1,21,51,251.11,156.23,268938,0.371,0.415,1,0.05,0.75,0,1.0,0.0001,0,890,Near-Prime,20000
MERCH_0807,Raju City Transport,Raju Kumar,auto_rickshaw,Varanasi,3,1,22,28,61.3,37.24,37760,0.763,0.285,1,0.05,1.03,0,1.0,0.0213,0,888,Near-Prime,20000
MERCH_0808,Anand Fast Food & Chaat,Anand Singh,street_food,Varanasi,3,3,30,80,33.23,11.42,79751,0.619,0.217,1,0.43,0.96,0,1.0,0.005,0,890,Near-Prime,20000
MERCH_0809,Apna Provision & Kirana,Apna Kumar,kirana_store,Indore,2,1,24,54,213.19,85.72,276294,0.436,0.245,1,0.67,1.14,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0810,Santosh Fresh Vegetables,Santosh Singh,vegetable_vendor,Indore,2,34,25,68,78.2,11.92,132940,0.34,0.346,1,1.99,1.19,2,0.84,0.0056,0,890,Prime,50000
MERCH_0811,Apna Provision & Kirana,Apna Kumar,kirana_store,Delhi NCR,1,46,23,65,179.98,55.21,269070,0.624,0.303,1,0.21,1.04,0,1.0,0.0,0,889,Prime,50000
MERCH_0812,Bombay Fast Food & Chaat,Bombay Singh,street_food,Delhi NCR,1,22,23,84,86.92,49.0,167929,0.429,0.344,1,0.95,1.43,0,1.0,0.0019,0,890,Prime,50000
MERCH_0813,Kamla Pushp Bhandar,Kamla Singh,flower_vendor,Ahmedabad,2,20,28,33,41.09,18.1,37967,0.768,0.206,1,0.25,0.82,1,0.92,0.0209,0,875,Prime,50000
MERCH_0814,Om Sai Provision & Kirana,Om Sai Kumar,kirana_store,Varanasi,3,22,27,48,180.33,42.6,233707,0.612,0.458,1,0.94,1.04,1,0.83,0.0002,0,890,Prime,50000
MERCH_0815,Anand Fast Food & Chaat,Anand Kumar,street_food,Mumbai,1,56,18,94,132.25,39.11,223767,0.829,0.217,1,0.08,1.11,2,0.79,0.0,0,890,Prime,50000
MERCH_0816,Kisaan Provision & Kirana,Kisaan Singh,kirana_store,Lucknow,2,18,28,53,221.99,67.24,329433,0.6,0.184,1,0.09,0.89,1,0.91,0.0,0,890,Prime,50000
MERCH_0817,Pooja Pushp Bhandar,Pooja Singh,flower_vendor,Ahmedabad,2,10,17,41,53.0,21.02,36941,0.64,0.332,1,1.59,1.04,0,1.0,0.0447,0,863,Near-Prime,20000
MERCH_0818,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Varanasi,3,24,23,101,18.29,10.36,42487,0.269,0.179,1,0.46,1.13,1,0.97,0.0376,0,890,Prime,50000
MERCH_0819,Radha Fresh Vegetables,Radha Singh,vegetable_vendor,Delhi NCR,1,18,23,71,159.57,44.47,260577,0.57,0.189,1,1.5,1.32,0,1.0,0.0001,0,886,Prime,50000
MERCH_0820,Bombay Fast Food & Chaat,Bombay Singh,street_food,Lucknow,2,11,23,89,91.36,34.62,187013,0.386,0.399,1,0.14,1.26,0,1.0,0.0004,0,886,Near-Prime,20000
MERCH_0821,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Indore,2,6,16,28,58.96,27.33,26414,0.533,0.343,1,0.52,0.78,0,1.0,0.0602,0,854,Near-Prime,20000
MERCH_0822,Hari Om Fresh Vegetables,Hari Om Singh,vegetable_vendor,Indore,2,1,23,25,85.68,40.66,49266,0.34,0.276,1,0.19,0.78,0,1.0,0.0305,0,879,Near-Prime,20000
MERCH_0823,Gupta Ji Chai & Snacks,Gupta Ji Singh,chai_stall,Jaipur,2,57,24,101,42.75,26.37,103626,0.711,0.25,1,1.19,0.93,0,1.0,0.0027,0,890,Prime,50000
MERCH_0824,Raju City Transport,Raju Kumar,auto_rickshaw,Indore,2,7,25,16,78.2,24.83,31280,0.596,0.455,1,1.1,1.39,0,1.0,0.0768,0,860,Near-Prime,20000
MERCH_0825,Laxmi Fresh Vegetables,Laxmi Singh,vegetable_vendor,Jaipur,2,39,27,86,56.35,31.88,130844,0.73,0.285,1,1.43,0.76,1,0.6,0.0018,0,890,Prime,50000
MERCH_0826,Shree Ram Chai & Snacks,Shree Ram Kumar,chai_stall,Ahmedabad,2,15,29,102,30.65,6.98,90662,0.48,0.177,1,0.05,0.81,0,1.0,0.0027,0,890,Prime,50000
MERCH_0827,Mahadev Provision & Kirana,Mahadev Kumar,kirana_store,Indore,2,36,30,43,240.84,130.17,310683,0.545,0.455,1,0.15,0.94,1,0.94,0.0,0,890,Prime,50000
MERCH_0828,Bombay Fast Food & Chaat,Bombay Singh,street_food,Lucknow,2,1,30,56,117.79,27.34,197887,0.245,0.349,1,0.72,1.1,0,1.0,0.0004,0,890,Near-Prime,20000
MERCH_0829,Pravin City Transport,Pravin Kumar,auto_rickshaw,Lucknow,2,47,30,24,44.98,16.0,32385,0.565,0.343,1,0.27,1.13,0,1.0,0.016,0,888,Prime,50000
MERCH_0830,Sunita Fresh Vegetables,Sunita Singh,vegetable_vendor,Mumbai,1,1,24,95,63.85,24.28,145578,0.305,0.259,1,0.29,1.08,0,1.0,0.0023,0,890,Near-Prime,20000
MERCH_0831,Sunita Fresh Vegetables,Sunita Kumar,vegetable_vendor,Ahmedabad,2,20,26,93,283.43,164.3,685333,0.659,0.396,1,0.41,0.88,0,1.0,0.0,0,890,Prime,50000
MERCH_0832,Mukesh Chai & Snacks,Mukesh Singh,chai_stall,Varanasi,3,25,25,58,32.53,14.66,47168,0.741,0.089,1,0.49,1.42,2,0.86,0.0247,0,889,Prime,50000
MERCH_0833,Apna Provision & Kirana,Apna Singh,kirana_store,Lucknow,2,27,30,49,99.71,63.25,146573,0.387,0.228,1,0.05,1.41,1,0.93,0.0004,0,890,Prime,50000
MERCH_0834,Hari Om Fresh Vegetables,Hari Om Kumar,vegetable_vendor,Delhi NCR,1,38,15,58,64.03,11.28,55706,0.695,0.255,1,0.54,0.76,0,1.0,0.0102,0,890,Prime,50000
MERCH_0835,Pooja Pushp Bhandar,Pooja Kumar,flower_vendor,Delhi NCR,1,20,20,48,27.94,11.98,26822,0.432,0.263,1,0.44,0.76,2,0.89,0.0263,0,890,Prime,50000
MERCH_0836,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Delhi NCR,1,12,20,145,57.74,33.14,167446,0.331,0.08,1,0.83,1.14,0,1.0,0.0016,0,890,Prime,50000
MERCH_0837,Vikram City Transport,Vikram Kumar,auto_rickshaw,Mumbai,1,18,30,51,73.45,36.06,112378,0.636,0.167,1,0.06,1.29,0,1.0,0.001,0,890,Prime,50000
MERCH_0838,Deepak City Transport,Deepak Singh,auto_rickshaw,Jaipur,2,5,30,43,99.22,36.9,127993,0.608,0.26,1,0.65,1.01,0,1.0,0.0021,0,890,Near-Prime,20000
MERCH_0839,Vikram City Transport,Vikram Kumar,auto_rickshaw,Ahmedabad,2,6,28,37,106.01,57.75,109826,0.796,0.314,1,0.05,1.28,0,1.0,0.0041,0,883,Near-Prime,20000
MERCH_0840,Bombay Fast Food & Chaat,Bombay Singh,street_food,Varanasi,3,3,22,72,86.47,22.76,136968,0.592,0.344,1,0.55,1.08,0,1.0,0.0032,0,890,Near-Prime,20000
MERCH_0841,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Delhi NCR,1,5,21,71,80.52,43.7,120055,0.589,0.24,1,0.07,1.08,0,1.0,0.0041,0,890,Near-Prime,20000
MERCH_0842,Mukesh Chai & Snacks,Mukesh Kumar,chai_stall,Ahmedabad,2,24,22,82,28.1,9.0,50692,0.633,0.391,1,1.41,0.86,1,0.77,0.0439,0,884,Prime,50000
MERCH_0843,Kisaan Provision & Kirana,Kisaan Kumar,kirana_store,Patna,2,6,26,36,290.25,54.97,271674,0.585,0.102,1,1.37,0.88,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0844,Pravin City Transport,Pravin Singh,auto_rickshaw,Varanasi,3,11,24,26,63.71,12.31,39755,0.814,0.391,1,1.35,1.29,0,1.0,0.056,0,859,Near-Prime,20000
MERCH_0845,Suresh City Transport,Suresh Kumar,auto_rickshaw,Patna,2,49,25,45,29.8,16.25,33525,0.591,0.344,1,0.95,0.93,1,0.68,0.0481,0,872,Prime,50000
MERCH_0846,Hari Om Fresh Vegetables,Hari Om Kumar,vegetable_vendor,Lucknow,2,34,25,70,118.58,65.11,207515,0.844,0.237,1,0.11,1.31,1,0.97,0.0001,0,890,Prime,50000
MERCH_0847,Hari Om Fresh Vegetables,Hari Om Singh,vegetable_vendor,Delhi NCR,1,2,24,68,90.81,57.83,148201,0.85,0.08,1,0.12,1.23,0,1.0,0.0003,0,890,Near-Prime,20000
MERCH_0848,Dosa Corner Fast Food & Chaat,Dosa Corner Singh,street_food,Jaipur,2,89,30,48,177.1,37.91,255024,0.667,0.26,1,0.11,1.24,2,1.0,0.0,0,889,Prime,50000
MERCH_0849,Ram Prasad Fresh Vegetables,Ram Prasad Kumar,vegetable_vendor,Mumbai,1,1,25,93,102.33,19.05,237917,0.442,0.194,1,1.73,1.26,0,1.0,0.0001,0,890,Near-Prime,20000
MERCH_0850,Deepak City Transport,Deepak Singh,auto_rickshaw,Ahmedabad,2,19,22,44,48.05,26.01,46512,0.696,0.358,1,0.06,1.11,0,1.0,0.0324,0,889,Prime,50000
MERCH_0851,Ramesh Chai & Snacks,Ramesh Singh,chai_stall,Varanasi,3,54,20,6,21.1,10.07,2532,0.612,0.451,1,1.47,0.95,0,1.0,0.1419,0,823,Prime,50000
MERCH_0852,Raju City Transport,Raju Singh,auto_rickshaw,Jaipur,2,48,30,39,44.13,27.87,51632,0.504,0.249,1,1.46,1.11,0,1.0,0.0179,0,890,Prime,50000
MERCH_0853,Ram Prasad Fresh Vegetables,Ram Prasad Kumar,vegetable_vendor,Lucknow,2,1,24,54,148.76,85.44,192792,0.765,0.412,1,1.07,1.4,0,1.0,0.0009,0,885,Near-Prime,20000
MERCH_0854,Aggarwal Fast Food & Chaat,Aggarwal Singh,street_food,Indore,2,10,22,70,53.24,9.02,81989,0.562,0.462,1,1.8,0.8,0,1.0,0.0422,0,886,Near-Prime,20000
MERCH_0855,Ram Prasad Fresh Vegetables,Ram Prasad Singh,vegetable_vendor,Mumbai,1,3,25,101,162.32,59.19,409858,0.555,0.453,1,1.83,1.45,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0856,Raju City Transport,Raju Kumar,auto_rickshaw,Jaipur,2,25,24,26,38.15,10.94,23805,0.622,0.431,1,2.14,1.28,0,1.0,0.0807,0,853,Prime,50000
MERCH_0857,Mishra Chai & Snacks,Mishra Kumar,chai_stall,Indore,2,14,25,104,38.6,21.03,100360,0.806,0.292,1,1.48,0.93,1,0.87,0.0088,0,890,Prime,50000
MERCH_0858,Shree Ram Chai & Snacks,Shree Ram Singh,chai_stall,Jaipur,2,6,25,74,28.59,16.61,52891,0.416,0.423,1,1.11,0.8,0,1.0,0.0784,0,849,Near-Prime,20000
MERCH_0859,Raju City Transport,Raju Kumar,auto_rickshaw,Indore,2,12,22,49,33.3,13.33,35897,0.5,0.357,1,0.26,1.0,1,0.98,0.0741,0,851,Prime,50000
